filename,verdict,ground_truth,failure_mode,reason,latency_ms,border_content_ratio,contrast,fft_asymmetry,fft_hf_ratio,glare_ratio,laplacian_p95,laplacian_var,mean_brightness,tenengrad,wavelet_hh_energy
IMG-20260526-WA0312.jpg,usable,retake,defocus,image is acceptable,33.53,0.1272,48.63,0.5713,0.005527,0.0,2419.85,1056.69,138.45,50.31,34.61
IMG-20260526-WA0313.jpg,borderline,borderline,defocus,image may be slightly blurry,32.76,0.0934,49.99,0.0526,0.004536,0.0001,1882.16,774.78,145.88,39.52,24.25
IMG-20260526-WA0314.jpg,usable,usable,none,image is acceptable,34.27,0.2051,53.96,0.2363,0.006832,0.0,2130.5,1333.26,132.41,48.1,34.8
IMG-20260526-WA0315.jpg,usable,usable,none,image is acceptable,27.18,0.2445,64.62,0.0,0.01,0.0,4068.22,1627.29,135.92,65.14,48.82
IMG-20260526-WA0316.jpg,usable,usable,none,image is acceptable,34.77,0.1401,29.87,0.3498,0.005894,0.0,3192.9,1973.86,160.92,53.74,74.63
IMG-20260526-WA0317.jpg,usable,usable,none,image is acceptable,25.13,0.2273,33.34,0.0,0.01,0.0,4436.27,1774.51,161.75,55.63,53.24
IMG-20260526-WA0318.jpg,borderline,retake,motion_blur,image may be slightly blurry,33.77,0.0677,50.46,0.0108,0.003545,0.0,1352.53,439.51,147.15,36.22,12.57
IMG-20260526-WA0319.jpg,usable,usable,none,image is acceptable,26.75,0.1832,48.12,0.0,0.01,0.0,4898.5,1959.4,152.31,58.65,58.78
IMG-20260526-WA0320.jpg,usable,usable,none,image is acceptable,23.99,0.142,23.0,0.0,0.01,0.0,5648.25,2259.3,163.26,61.13,67.78
IMG-20260526-WA0321.jpg,usable,usable,none,image is acceptable,22.49,0.151,38.53,0.0,0.01,0.0,5484.97,2193.99,147.17,60.83,65.82
IMG-20260526-WA0322.jpg,usable,usable,none,image is acceptable,34.51,0.1046,46.25,0.2722,0.006867,0.0,2817.36,1449.27,139.22,54.77,44.94
IMG-20260526-WA0323.jpg,usable,usable,none,image is acceptable,23.08,0.1703,21.81,0.0,0.01,0.0,5155.0,2062.0,159.03,58.59,61.86
IMG-20260526-WA0324.jpg,usable,retake,motion_blur,image is acceptable,31.38,0.1995,25.52,0.8269,0.004399,0.0,1787.8,770.91,158.26,45.42,31.97
IMG-20260526-WA0325.jpg,usable,retake,defocus,image is acceptable,23.55,0.0966,24.31,0.0,0.01,0.0,4641.1,1856.44,170.08,58.03,55.69
IMG-20260526-WA0326.jpg,usable,retake,motion_blur,image is acceptable,34.09,0.1531,30.81,0.7261,0.004808,0.0,1373.81,794.83,152.25,49.17,15.64
IMG-20260526-WA0327.jpg,borderline,retake,defocus,image may be slightly blurry,34.88,0.1383,25.91,2.3384,0.003288,0.0,1563.22,621.23,162.54,32.99,26.48
IMG-20260526-WA0348.jpg,usable,usable,none,image is acceptable,129.11,0.2558,37.59,0.0,0.01,0.0,6838.83,2735.53,164.3,75.29,82.07
IMG-20260526-WA0349.jpg,usable,usable,none,image is acceptable,127.72,0.1729,27.69,0.0,0.01,0.0,5447.1,2178.84,154.73,69.26,65.37
IMG-20260526-WA0351.jpg,usable,usable,none,image is acceptable,134.08,0.1837,29.05,0.0,0.01,0.0,6489.3,2595.72,166.27,71.12,77.87
IMG-20260526-WA0353.jpg,usable,usable,none,image is acceptable,129.77,0.1933,29.4,0.0,0.01,0.0,6167.0,2466.8,154.99,70.55,74.0
IMG-20260526-WA0354.jpg,usable,usable,none,image is acceptable,138.01,0.2677,38.95,0.0,0.01,0.0,8390.05,3356.02,164.28,81.23,100.68
IMG-20260526-WA0356.jpg,usable,usable,none,image is acceptable,139.4,0.2176,33.53,0.0,0.01,0.0,5110.5,2044.2,169.39,65.42,61.33
IMG-20260526-WA0358.jpg,usable,usable,none,image is acceptable,133.54,0.1698,29.77,0.0,0.01,0.0,7495.15,2998.06,164.92,73.6,89.94
IMG-20260526-WA0359.jpg,usable,usable,none,image is acceptable,133.94,0.2027,27.67,0.0,0.01,0.0,5257.78,2103.11,167.15,64.85,63.09
IMG-20260526-WA0360.jpg,usable,usable,none,image is acceptable,132.78,0.1926,30.02,0.0,0.01,0.0,7022.85,2809.14,157.81,74.92,84.27
IMG-20260526-WA0361.jpg,usable,usable,none,image is acceptable,127.71,0.1938,32.83,0.0,0.01,0.0,8236.4,3294.56,166.56,77.65,98.84
IMG-20260526-WA0362.jpg,usable,usable,none,image is acceptable,132.82,0.1904,29.36,0.0,0.01,0.0,5637.83,2255.13,156.21,66.32,67.65
IMG-20260526-WA0363.jpg,usable,usable,none,image is acceptable,134.32,0.1939,29.34,0.0,0.01,0.0,5081.18,2032.47,157.23,67.33,60.97
IMG-20260526-WA0364.jpg,usable,usable,none,image is acceptable,136.23,0.1989,29.95,0.0,0.01,0.0,7391.98,2956.79,157.86,79.93,88.7
IMG-20260526-WA0365.jpg,usable,usable,none,image is acceptable,131.59,0.1808,30.76,0.0,0.01,0.0,6127.22,2450.89,153.07,69.79,73.53
IMG-20260526-WA0366.jpg,usable,usable,none,image is acceptable,130.65,0.1697,28.12,0.0,0.01,0.0,4681.73,1872.69,156.11,60.06,56.18
IMG-20260526-WA0367.jpg,usable,usable,none,image is acceptable,133.31,0.1854,35.04,0.0,0.01,0.0,6303.6,2521.44,164.44,67.24,75.64
IMG-20260526-WA0368.jpg,usable,usable,none,image is acceptable,131.27,0.173,34.02,0.0,0.01,0.0002,5487.12,2194.85,165.48,62.43,65.85
IMG-20260526-WA0371.jpg,usable,borderline,motion_blur,image is acceptable,124.9,0.1186,25.57,0.3036,0.002424,0.057,3052.05,1287.89,205.73,51.16,38.17
IMG-20260526-WA0372.jpg,usable,usable,none,image is acceptable,149.14,0.1913,25.87,0.206,0.011583,0.0,2068.02,1407.54,95.22,54.91,38.11
IMG-20260526-WA0373.jpg,usable,usable,none,image is acceptable,118.27,0.1856,28.62,0.0,0.01,0.1022,5706.55,2282.62,215.53,69.56,68.48
IMG-20260526-WA0374.jpg,usable,usable,none,image is acceptable,126.33,0.2687,40.78,0.8841,0.0073,0.0,2048.45,1143.03,132.98,58.83,28.97
IMG-20260526-WA0375.jpg,usable,usable,none,image is acceptable,136.95,0.1127,25.98,0.9103,0.010233,0.0,1271.18,712.86,71.16,39.36,22.23
IMG-20260526-WA0376.jpg,usable,usable,none,image is acceptable,123.26,0.1905,29.46,0.0,0.01,0.0713,5550.82,2220.33,212.07,69.18,66.61
IMG-20260526-WA0377.jpg,usable,usable,none,image is acceptable,146.35,0.1785,21.75,0.4653,0.010705,0.0,1717.61,1046.86,82.77,45.52,29.57
IMG-20260526-WA0378.jpg,borderline,usable,none,dim lighting,130.89,0.1138,13.85,0.3296,0.017436,0.0,794.27,519.39,45.43,34.03,13.39
IMG-20260526-WA0379.jpg,usable,usable,none,image is acceptable,137.29,0.1438,24.25,0.794,0.014111,0.0,1402.43,925.62,67.81,45.72,26.26
IMG-20260526-WA0380.jpg,usable,usable,none,image is acceptable,28.65,0.1068,25.66,0.8987,0.00953,0.0,790.29,456.05,71.16,37.23,13.31
IMG-20260526-WA0381.jpg,usable,borderline,defocus,image is acceptable,27.83,0.2621,40.41,0.8653,0.006873,0.0,1333.43,767.13,132.98,56.32,18.37
IMG-20260526-WA0382.jpg,borderline,usable,none,dim lighting,26.89,0.1043,13.39,0.3052,0.016064,0.0,510.67,334.52,45.45,32.05,7.76
IMG-20260526-WA0383.jpg,usable,usable,none,image is acceptable,20.7,0.1864,27.65,0.0,0.01,0.0958,3699.28,1479.71,215.52,66.1,44.39
IMG-20260526-WA0384.jpg,usable,retake,motion_blur,image is acceptable,27.04,0.1185,24.94,0.2817,0.002233,0.0547,1935.2,837.26,205.68,48.64,22.98
IMG-20260526-WA0385.jpg,usable,usable,none,image is acceptable,19.62,0.1878,28.52,0.0,0.01,0.0676,3652.02,1460.81,212.05,65.7,43.82
IMG-20260526-WA0386.jpg,usable,usable,none,image is acceptable,63.24,0.185,25.22,0.1912,0.01075,0.0,1325.68,925.71,95.22,51.98,22.88
IMG-20260526-WA0392.jpg,usable,usable,none,image is acceptable,128.3,0.1535,20.81,2.6031,0.008523,0.0,2317.53,1401.47,98.84,46.99,39.46
IMG-20260526-WA0393.jpg,borderline,usable,none,dim lighting,126.86,0.1253,14.42,0.09,0.011837,0.0,1003.02,558.75,57.29,32.99,16.99
IMG-20260526-WA0395.jpg,usable,retake,motion_blur,image is acceptable,127.8,0.1143,22.83,0.6866,0.00806,0.0,574.05,372.13,81.74,33.56,4.92
IMG-20260526-WA0396.jpg,borderline,retake,partial_framing,low contrast,114.56,0.1211,19.96,1.2079,0.001778,0.0268,2028.3,930.27,215.52,41.18,28.51
IMG-20260526-WA0398.jpg,borderline,retake,motion_blur,image may be slightly blurry,119.97,0.1427,20.93,2.623,0.00137,0.0,298.94,158.2,212.57,30.07,5.88
IMG-20260526-WA0399.jpg,borderline,usable,none,low contrast,127.1,0.1294,13.59,0.8402,0.011201,0.0,1149.73,755.84,66.25,37.8,22.97
IMG-20260526-WA0401.jpg,usable,borderline,motion_blur,image is acceptable,135.06,0.1729,40.54,0.5199,0.004939,0.0,2270.71,1179.12,160.54,47.68,37.08
IMG-20260526-WA0402.jpg,usable,retake,motion_blur,image is acceptable,131.3,0.1847,31.72,0.103,0.004195,0.0,1884.07,764.42,139.02,42.37,24.79
IMG-20260526-WA0407.jpg,borderline,retake,motion_blur,image may be slightly blurry,113.25,0.1185,37.18,2.0993,0.000885,0.0496,198.52,83.23,201.5,26.06,1.58
IMG-20260526-WA0408.jpg,usable,retake,motion_blur,image is acceptable,133.44,0.133,26.58,0.8882,0.004624,0.0,1873.8,862.58,151.91,54.53,24.08
IMG-20260526-WA0411.jpg,usable,retake,motion_blur,image is acceptable,137.33,0.1698,36.9,0.582,0.004438,0.0,2470.16,943.64,150.75,47.93,28.35
IMG-20260526-WA0412.jpg,usable,retake,defocus,image is acceptable,125.98,0.2402,31.42,0.0,0.01,0.0,3086.58,1234.63,165.66,58.52,37.04
IMG20260526172955.jpg,borderline,usable,none,image may be slightly blurry,86.47,0.2683,33.34,0.8934,0.008514,0.0,508.29,246.98,85.32,32.9,8.27
IMG20260526173022.jpg,usable,usable,none,image is acceptable,89.43,0.3314,49.19,0.6665,0.010532,0.0,1163.43,732.59,107.03,48.78,27.39
IMG20260526173039.jpg,usable,usable,none,image is acceptable,86.78,0.1299,49.82,0.0,0.01,0.0,3057.07,1222.83,106.45,56.29,36.68
IMG20260526173059.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),93.42,0.1085,40.79,0.3618,0.002126,0.0,49.47,22.34,112.29,21.63,0.42
IMG20260526173115.jpg,usable,retake,partial_framing,image is acceptable,86.48,0.1029,35.73,1.2732,0.006248,0.0,870.91,356.11,99.04,32.28,13.54
IMG20260526173126.jpg,borderline,retake,motion_blur,image may be slightly blurry,86.11,0.168,41.08,0.9631,0.006072,0.0,283.27,132.36,108.39,32.27,5.21
IMG_20260526_104030720.jpg,usable,borderline,defocus,image is acceptable,78.21,0.1731,48.3,0.0,0.01,0.0,6184.35,2473.74,131.89,63.18,74.21
IMG_20260526_104054756.jpg,usable,retake,defocus,image is acceptable,79.91,0.1525,42.51,0.0,0.01,0.0,7938.18,3175.27,155.75,83.07,95.26
IMG_20260526_104116618.jpg,retake,borderline,glare,significant glare or overexposure,75.98,0.2324,38.75,1.4409,0.003039,0.7652,2799.58,1244.93,235.38,43.1,38.69
IMG_20260526_104137883.jpg,retake,borderline,insufficient_lighting,insufficient lighting,67.42,0.0064,10.0,0.5201,0.014847,0.0,203.9,82.44,21.06,12.58,2.64
IMG_20260526_104205750.jpg,retake,usable,none,insufficient lighting,67.84,0.0573,14.48,0.7337,0.011365,0.0,327.17,140.23,32.94,16.61,4.31
IMG_20260526_104227226.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),67.74,0.0627,23.97,1.0516,0.005567,0.0,47.87,30.49,66.84,19.77,0.69
IMG_20260526_104246210.jpg,usable,usable,none,image is acceptable,81.04,0.1336,22.27,0.5574,0.009636,0.0,990.15,503.15,69.99,33.82,14.47
IMG_20260526_104325576.jpg,usable,retake,motion_blur,image is acceptable,77.56,0.1084,25.44,0.3189,0.0062,0.0,345.21,168.08,69.59,25.96,4.78
IMG_20260526_104336482.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),65.22,0.0317,44.59,0.202,0.00101,0.0,44.99,22.83,145.09,16.68,0.67
IMG_20260526_104347739.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),65.07,0.0319,23.74,0.5761,0.000706,0.0,35.05,16.38,140.2,12.83,0.39
IMG_20260526_104401592.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),63.11,0.0287,19.87,0.7393,0.000554,0.0,18.86,11.95,138.5,11.19,0.47
IMG_20260526_104406893.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),66.0,0.0211,16.58,1.9531,0.000636,0.0,26.54,13.81,142.09,11.33,0.38
IMG_20260526_104411752.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),65.9,0.0077,19.11,0.4766,0.000347,0.0,12.23,7.57,133.57,9.11,0.25
IMG_20260526_104437404.jpg,usable,borderline,defocus,image is acceptable,68.37,0.2252,29.4,0.439,0.008969,0.0,1999.79,949.25,127.67,56.18,41.21
IMG_20260526_104441714.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),70.65,0.0067,29.05,0.1671,0.001129,0.0,19.17,10.56,120.65,12.06,0.38
IMG_20260526_104454678.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),76.53,0.0282,44.63,0.3943,0.001294,0.0,36.59,25.65,124.23,17.22,1.13
IMG_20260526_171646348.jpg,usable,retake,motion_blur,image is acceptable,119.36,0.1519,58.21,0.1533,0.006246,0.0103,2594.11,1057.57,140.76,50.76,45.63
IMG_20260526_171714176.jpg,usable,borderline,defocus,image is acceptable,77.97,0.255,44.0,0.7873,0.006882,0.0001,1521.43,845.51,152.77,49.78,27.83
IMG_20260526_171733919.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),72.45,0.1528,40.19,0.0621,0.003408,0.0004,53.34,29.2,144.96,26.12,0.66
IMG_20260526_171742.jpg,borderline,usable,none,dim lighting,110.32,0.0814,21.13,0.4446,0.013573,0.0,1021.4,354.85,50.58,26.58,13.98
IMG_20260526_171810.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),99.14,0.026,23.68,0.1242,0.006955,0.0,69.75,17.9,43.67,11.26,0.45
IMG_20260526_171853.jpg,usable,borderline,partial_framing,image is acceptable,121.18,0.0973,53.15,0.1451,0.004915,0.0,1534.76,812.5,119.91,40.08,33.29
IMG_20260526_171857.jpg,borderline,retake,defocus,image may be slightly blurry,109.3,0.0908,44.61,0.141,0.002683,0.0,504.23,249.34,148.9,33.42,9.07
IMG_20260526_171956.jpg,usable,usable,none,image is acceptable,122.54,0.1368,52.42,0.0,0.01,0.0,3137.53,1255.01,117.26,57.43,37.65
IMG_20260526_171958081.jpg,borderline,borderline,partial_framing,dim lighting,83.12,0.0442,25.57,0.5661,0.009979,0.0,678.51,328.47,51.9,28.17,11.91
IMG_20260526_172009.jpg,usable,usable,none,image is acceptable,135.99,0.1938,31.92,0.0,0.01,0.0,9101.83,3640.73,108.54,107.63,109.22
IMG_20260526_172014.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),135.48,0.0203,20.77,0.2438,0.000594,0.0,39.6,27.78,135.95,14.41,1.35
IMG_20260526_172031707.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur); insufficient lighting,83.98,0.005,5.86,1.0563,0.013459,0.0,8.93,5.02,12.26,4.76,0.2
IMG_20260526_172104975.jpg,usable,usable,none,image is acceptable,85.55,0.1591,46.51,0.0,0.01,0.0028,5405.85,2162.34,160.95,56.17,64.87
IMG_20260526_172112.jpg,usable,usable,none,image is acceptable,127.18,0.2714,45.34,0.0,0.01,0.0,4923.88,1969.55,114.4,66.68,59.09
IMG_20260526_172112316.jpg,borderline,borderline,glare,image may be slightly blurry; some glare detected,65.83,0.0735,27.04,1.3107,0.001512,0.4593,848.05,357.64,227.02,34.56,11.99
IMG_20260526_172137480.jpg,usable,retake,partial_framing,image is acceptable,101.45,0.0835,40.71,0.0847,0.004195,0.0272,2117.98,1000.54,156.89,41.44,35.98
IMG_20260526_172151076.jpg,usable,retake,partial_framing,image is acceptable,107.45,0.2291,48.67,0.0,0.01,0.0144,7346.68,2938.67,171.46,77.14,88.16
IMG_20260526_172153.jpg,borderline,borderline,partial_framing,image may be slightly blurry; dim lighting,97.59,0.0536,23.17,1.3873,0.006477,0.0,660.94,254.71,50.85,21.11,10.5
IMG_20260526_172208889.jpg,usable,usable,none,image is acceptable,105.26,0.1307,42.32,0.0711,0.004813,0.0,3175.73,1651.63,168.83,52.77,55.14
IMG_20260526_172210.jpg,borderline,borderline,partial_framing,dim lighting,132.58,0.0883,21.42,1.0703,0.012559,0.0,906.67,312.42,46.74,25.09,13.16
IMG_20260526_172221075.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),80.39,0.2737,32.41,0.5624,0.002131,0.0,57.04,40.33,192.37,32.42,0.98
IMG_20260526_172243.jpg,usable,retake,partial_framing,image is acceptable,126.98,0.1812,36.57,0.7561,0.00446,0.0,2904.19,975.58,153.58,43.44,45.76
IMG_20260526_172245.jpg,borderline,retake,motion_blur,image may be slightly blurry,133.97,0.1631,34.97,0.7819,0.003233,0.0,689.2,253.87,151.2,33.26,12.12
IMG_20260526_172252977.jpg,retake,retake,glare,image is blurry (out of focus or motion blur); significant glare or overexposure,57.65,0.1134,40.75,0.8783,0.00074,0.7208,73.89,33.15,228.89,15.24,0.85
IMG_20260526_172311567.jpg,retake,borderline,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,79.51,0.0295,11.05,0.0371,0.006411,0.0,91.47,52.46,30.37,9.47,1.69
IMG_20260526_172317886.jpg,borderline,borderline,partial_framing,image may be slightly blurry,71.8,0.0501,23.3,0.666,0.006495,0.0,407.82,247.32,68.12,19.64,9.13
IMG_20260526_172339247.jpg,usable,borderline,defocus,image is acceptable,86.91,0.1209,37.42,0.0,0.01,0.0016,3790.5,1516.2,187.1,63.07,45.49
IMG_20260526_172418636.jpg,borderline,borderline,partial_framing,image may be slightly blurry; low contrast,85.24,0.0867,15.92,0.6042,0.005314,0.0,698.01,347.31,65.14,21.46,16.87
IMG_20260526_172440971.jpg,retake,retake,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,69.45,0.0087,7.87,0.1324,0.009307,0.0,61.17,33.35,16.79,8.01,1.53
IMG_20260526_172447528.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur); insufficient lighting,70.64,0.0109,9.11,1.2043,0.002472,0.0,5.15,3.86,21.26,4.94,0.17
IMG_20260526_172454095.jpg,retake,retake,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,86.92,0.0107,11.14,1.128,0.00805,0.0,61.34,25.04,19.87,7.56,1.07
IMG_20260526_172457.jpg,borderline,retake,defocus,image may be slightly blurry,144.65,0.1383,55.45,0.1925,0.003548,0.0,479.08,232.02,108.84,30.45,7.98
IMG_20260526_172502174.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),69.41,0.135,33.4,0.0449,0.00186,0.0069,49.85,22.49,143.72,14.62,0.53
IMG_20260526_172513854.jpg,borderline,retake,partial_framing,image may be slightly blurry,88.81,0.1619,33.39,0.1548,0.001796,0.2628,1326.44,721.43,207.44,36.15,32.34
IMG_20260526_172522449.jpg,retake,retake,motion_blur,image is blurry (out of focus or motion blur),69.43,0.0047,23.71,0.2167,0.000426,0.0,16.61,11.88,141.88,12.96,0.34
IMG_20260526_172531.jpg,borderline,retake,partial_framing,image may be slightly blurry,105.53,0.0529,46.88,0.713,0.00244,0.0,849.35,354.91,126.8,22.46,16.91
IMG_20260526_172613.jpg,borderline,borderline,defocus,image may be slightly blurry,119.34,0.1665,46.81,0.4209,0.005049,0.0,1107.64,565.46,118.34,35.41,25.52
IMG_20260526_172621.jpg,borderline,retake,motion_blur,image may be slightly blurry,119.55,0.0808,38.27,0.694,0.002293,0.0,228.9,122.03,120.58,20.86,5.97
IMG_20260526_172631569.jpg,retake,retake,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,54.49,0.0,0.84,0.3486,0.00195,0.0,1.43,0.96,6.37,0.97,0.04
IMG_20260526_172652534.jpg,retake,retake,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,63.12,0.0,6.07,0.6574,0.001281,0.0,2.06,1.56,14.84,2.44,0.07
IMG_20260526_172706842.jpg,retake,retake,insufficient_lighting,image is blurry (out of focus or motion blur); insufficient lighting,59.63,0.0005,7.57,0.1828,0.005014,0.0,17.56,5.93,17.11,5.0,0.18
IMG_20260526_172717.jpg,borderline,retake,partial_framing,image may be slightly blurry,117.31,0.0757,43.41,0.993,0.002763,0.0,1150.89,531.53,134.23,28.41,19.56
IMG_20260526_172722651.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur); insufficient lighting,65.12,0.026,18.94,1.6559,0.002925,0.0,7.95,4.32,32.1,8.33,0.17
IMG_20260526_172734461.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur); insufficient lighting,55.31,0.0,7.84,0.0901,0.001945,0.0,3.68,1.9,18.05,3.17,0.08
IMG_20260526_172810240.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),61.06,0.0232,23.69,0.1376,0.001466,0.0,4.6,3.61,48.68,7.77,0.14
IMG_20260526_172817082.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),63.88,0.0276,24.57,0.601,0.001543,0.0,4.72,3.79,47.64,8.54,0.13
IMG_20260526_172832199.jpg,borderline,usable,none,image may be slightly blurry; dim lighting,62.23,0.0959,25.36,0.75,0.010371,0.0,343.01,154.66,49.17,22.99,5.44
IMG_20260526_172845351.jpg,retake,retake,defocus,image is blurry (out of focus or motion blur),60.56,0.021,25.61,1.1029,0.004285,0.0,14.66,8.19,45.22,14.99,0.26
IMG_20260526_172900061.jpg,usable,usable,none,image is acceptable,65.55,0.1362,33.49,0.6274,0.00914,0.0,870.0,391.37,75.11,32.48,15.52
IMG_20260526_172914044.jpg,usable,usable,none,image is acceptable,64.95,0.122,30.56,0.2646,0.008603,0.0,569.79,277.52,70.3,30.32,11.38
IMG_20260526_172922660.jpg,usable,usable,none,image is acceptable,66.27,0.1436,37.89,0.2657,0.009276,0.0,396.2,173.67,66.05,28.27,6.22
IMG_20260526_172937.jpg,usable,usable,none,image is acceptable,119.49,0.0714,44.69,0.3464,0.004642,0.0,1662.25,939.85,139.31,43.01,34.54
